127.0.0.1 - - [07/Jul/2016:09:50:42 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:49 +0530] "GET /ShopingCartFrontEnd/resources/images/rrr.jpg;jsessionid=CB7602174CB9C68F4E5C3BF77E3BFD3D HTTP/1.1" 200 65973
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:49 +0530] "GET /ShopingCartFrontEnd/resources/images/feature2.jpg;jsessionid=CB7602174CB9C68F4E5C3BF77E3BFD3D HTTP/1.1" 200 30746
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:49 +0530] "GET /ShopingCartFrontEnd/resources/images/eee.jpg;jsessionid=CB7602174CB9C68F4E5C3BF77E3BFD3D HTTP/1.1" 200 50311
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:49 +0530] "GET /ShopingCartFrontEnd/resources/images/feature3.jpg;jsessionid=CB7602174CB9C68F4E5C3BF77E3BFD3D HTTP/1.1" 200 23502
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:49 +0530] "GET /ShopingCartFrontEnd/resources/images/feature4.jpg;jsessionid=CB7602174CB9C68F4E5C3BF77E3BFD3D HTTP/1.1" 200 24626
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:49 +0530] "GET /ShopingCartFrontEnd/resources/images/feature5.jpg;jsessionid=CB7602174CB9C68F4E5C3BF77E3BFD3D HTTP/1.1" 200 32623
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:49 +0530] "GET /ShopingCartFrontEnd/resources/images/feature6.jpg;jsessionid=CB7602174CB9C68F4E5C3BF77E3BFD3D HTTP/1.1" 200 25244
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:50 +0530] "GET /ShopingCartFrontEnd/resources/images/feature7.jpg;jsessionid=CB7602174CB9C68F4E5C3BF77E3BFD3D HTTP/1.1" 200 42302
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:50 +0530] "GET /ShopingCartFrontEnd/resources/images/feature8.jpg;jsessionid=CB7602174CB9C68F4E5C3BF77E3BFD3D HTTP/1.1" 200 26031
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:50 +0530] "GET /ShopingCartFrontEnd/resources/images/feature9.jpg;jsessionid=CB7602174CB9C68F4E5C3BF77E3BFD3D HTTP/1.1" 200 20918
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:50 +0530] "GET /ShopingCartFrontEnd/resources/images/feature10.jpg;jsessionid=CB7602174CB9C68F4E5C3BF77E3BFD3D HTTP/1.1" 200 29857
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:50 +0530] "GET /ShopingCartFrontEnd/resources/images/feature11.jpg;jsessionid=CB7602174CB9C68F4E5C3BF77E3BFD3D HTTP/1.1" 200 27250
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:50 +0530] "GET /ShopingCartFrontEnd/resources/images/feature12.jpg;jsessionid=CB7602174CB9C68F4E5C3BF77E3BFD3D HTTP/1.1" 200 35754
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:50 +0530] "GET /ShopingCartFrontEnd/resources/images/feature13.jpg;jsessionid=CB7602174CB9C68F4E5C3BF77E3BFD3D HTTP/1.1" 200 27634
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:50 +0530] "GET /ShopingCartFrontEnd/resources/images/feature14.jpg;jsessionid=CB7602174CB9C68F4E5C3BF77E3BFD3D HTTP/1.1" 200 44071
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:50 +0530] "GET /ShopingCartFrontEnd/resources/images/feature15.jpg;jsessionid=CB7602174CB9C68F4E5C3BF77E3BFD3D HTTP/1.1" 200 30899
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:50 +0530] "GET /ShopingCartFrontEnd/resources/images/retail.png;jsessionid=CB7602174CB9C68F4E5C3BF77E3BFD3D HTTP/1.1" 200 76272
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:50 +0530] "GET /ShopingCartFrontEnd/resources/images/HT.jpg;jsessionid=CB7602174CB9C68F4E5C3BF77E3BFD3D HTTP/1.1" 200 40101
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:50 +0530] "GET /ShopingCartFrontEnd/resources/images/feature1.jpg;jsessionid=CB7602174CB9C68F4E5C3BF77E3BFD3D HTTP/1.1" 200 39251
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:51 +0530] "GET /ShopingCartFrontEnd/resources/images/background2.jpg;jsessionid=CB7602174CB9C68F4E5C3BF77E3BFD3D HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:58 +0530] "GET /ShopingCartFrontEnd/login.jsp HTTP/1.1" 200 4066
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:58 +0530] "GET /ShopingCartFrontEnd/resources/images/background2.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:58 +0530] "GET /ShopingCartFrontEnd/resources/images/logo4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:58 +0530] "GET /ShopingCartFrontEnd/resources/images/vector.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:50:58 +0530] "GET /ShopingCartFrontEnd/resources/images/background2.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:51:16 +0530] "POST /ShopingCartFrontEnd/isValidUser HTTP/1.1" 500 21488
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:51:21 +0530] "GET /ShopingCartFrontEnd/resources/images/background2.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:51:22 +0530] "GET /ShopingCartFrontEnd/resources/images/background2.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:52:37 +0530] "POST /ShopingCartFrontEnd/isValidUser HTTP/1.1" 200 434
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:52:45 +0530] "GET /ShopingCartFrontEnd/products HTTP/1.1" 200 3851
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:54:11 +0530] "GET /ShopingCartFrontEnd/products HTTP/1.1" 200 3853
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:54:41 +0530] "GET /ShopingCartFrontEnd/products HTTP/1.1" 500 6407
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:54:47 +0530] "GET /ShopingCartFrontEnd/products HTTP/1.1" 200 3852
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:57:22 +0530] "GET /ShopingCartFrontEnd/suppliers HTTP/1.1" 200 1457
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:58:49 +0530] "GET /ShopingCartFrontEnd/suppliers HTTP/1.1" 200 1459
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:59:21 +0530] "GET /ShopingCartFrontEnd/suppliers HTTP/1.1" 200 1460
0:0:0:0:0:0:0:1 - - [07/Jul/2016:09:59:39 +0530] "GET /ShopingCartFrontEnd/suppliers HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [07/Jul/2016:10:00:10 +0530] "GET /ShopingCartFrontEnd/products HTTP/1.1" 200 3851
0:0:0:0:0:0:0:1 - - [07/Jul/2016:10:00:33 +0530] "GET /ShopingCartFrontEnd/products HTTP/1.1" 200 3852
0:0:0:0:0:0:0:1 - - [07/Jul/2016:10:00:55 +0530] "GET /ShopingCartFrontEnd/products HTTP/1.1" 200 3857
0:0:0:0:0:0:0:1 - - [07/Jul/2016:10:02:51 +0530] "GET /ShopingCartFrontEnd/categories HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [07/Jul/2016:10:03:17 +0530] "GET /ShopingCartFrontEnd/categories HTTP/1.1" 200 3456
0:0:0:0:0:0:0:1 - - [07/Jul/2016:10:03:58 +0530] "GET /ShopingCartFrontEnd/categories HTTP/1.1" 200 3458
0:0:0:0:0:0:0:1 - - [07/Jul/2016:10:04:23 +0530] "GET /ShopingCartFrontEnd/categories HTTP/1.1" 200 3455
0:0:0:0:0:0:0:1 - - [07/Jul/2016:10:05:11 +0530] "GET /ShopingCartFrontEnd/categories HTTP/1.1" 200 3456
0:0:0:0:0:0:0:1 - - [07/Jul/2016:10:05:20 +0530] "GET /ShopingCartFrontEnd/resources/images/background2.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [07/Jul/2016:10:05:20 +0530] "GET /ShopingCartFrontEnd/resources/images/background2.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [07/Jul/2016:10:05:20 +0530] "GET /ShopingCartFrontEnd/resources/images/background2.jpg HTTP/1.1" 404 992
