127.0.0.1 - - [12/Jul/2016:12:35:55 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:04 +0530] "GET /ShopingCartFrontEnd/resources/images/rrr.jpg;jsessionid=4DD36F507269868C093E66A9055C4580 HTTP/1.1" 200 65973
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:05 +0530] "GET /ShopingCartFrontEnd/resources/images/eee.jpg;jsessionid=4DD36F507269868C093E66A9055C4580 HTTP/1.1" 200 50311
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:05 +0530] "GET /ShopingCartFrontEnd/resources/images/feature1.jpg;jsessionid=4DD36F507269868C093E66A9055C4580 HTTP/1.1" 200 39251
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:05 +0530] "GET /ShopingCartFrontEnd/resources/images/feature3.jpg;jsessionid=4DD36F507269868C093E66A9055C4580 HTTP/1.1" 200 23502
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:05 +0530] "GET /ShopingCartFrontEnd/resources/images/feature2.jpg;jsessionid=4DD36F507269868C093E66A9055C4580 HTTP/1.1" 200 30746
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:05 +0530] "GET /ShopingCartFrontEnd/resources/images/feature4.jpg;jsessionid=4DD36F507269868C093E66A9055C4580 HTTP/1.1" 200 24626
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:05 +0530] "GET /ShopingCartFrontEnd/resources/images/feature5.jpg;jsessionid=4DD36F507269868C093E66A9055C4580 HTTP/1.1" 200 32623
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:05 +0530] "GET /ShopingCartFrontEnd/resources/images/feature7.jpg;jsessionid=4DD36F507269868C093E66A9055C4580 HTTP/1.1" 200 42302
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:05 +0530] "GET /ShopingCartFrontEnd/resources/images/feature6.jpg;jsessionid=4DD36F507269868C093E66A9055C4580 HTTP/1.1" 200 25244
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:05 +0530] "GET /ShopingCartFrontEnd/resources/images/feature9.jpg;jsessionid=4DD36F507269868C093E66A9055C4580 HTTP/1.1" 200 20918
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:05 +0530] "GET /ShopingCartFrontEnd/resources/images/feature8.jpg;jsessionid=4DD36F507269868C093E66A9055C4580 HTTP/1.1" 200 26031
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:06 +0530] "GET /ShopingCartFrontEnd/resources/images/feature10.jpg;jsessionid=4DD36F507269868C093E66A9055C4580 HTTP/1.1" 200 29857
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:06 +0530] "GET /ShopingCartFrontEnd/resources/images/feature11.jpg;jsessionid=4DD36F507269868C093E66A9055C4580 HTTP/1.1" 200 27250
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:06 +0530] "GET /ShopingCartFrontEnd/resources/images/feature12.jpg;jsessionid=4DD36F507269868C093E66A9055C4580 HTTP/1.1" 200 35754
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:06 +0530] "GET /ShopingCartFrontEnd/resources/images/feature13.jpg;jsessionid=4DD36F507269868C093E66A9055C4580 HTTP/1.1" 200 27634
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:06 +0530] "GET /ShopingCartFrontEnd/resources/images/feature15.jpg;jsessionid=4DD36F507269868C093E66A9055C4580 HTTP/1.1" 200 30899
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:06 +0530] "GET /ShopingCartFrontEnd/resources/images/feature14.jpg;jsessionid=4DD36F507269868C093E66A9055C4580 HTTP/1.1" 200 44071
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:06 +0530] "GET /ShopingCartFrontEnd/resources/images/HT.jpg;jsessionid=4DD36F507269868C093E66A9055C4580 HTTP/1.1" 200 40101
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:06 +0530] "GET /ShopingCartFrontEnd/resources/images/retail.png;jsessionid=4DD36F507269868C093E66A9055C4580 HTTP/1.1" 200 76272
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:11 +0530] "GET /ShopingCartFrontEnd/resources/images/backround.jpg;jsessionid=4DD36F507269868C093E66A9055C4580 HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:19 +0530] "GET /ShopingCartFrontEnd/login.jsp HTTP/1.1" 200 4054
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:19 +0530] "GET /ShopingCartFrontEnd/resources/images/background2.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:19 +0530] "GET /ShopingCartFrontEnd/resources/images/backround.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:19 +0530] "GET /ShopingCartFrontEnd/resources/images/x.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:19 +0530] "GET /ShopingCartFrontEnd/resources/images/vector.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:19 +0530] "GET /ShopingCartFrontEnd/resources/images/backround.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:33 +0530] "POST /ShopingCartFrontEnd/isValidUser HTTP/1.1" 200 434
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:36 +0530] "GET /ShopingCartFrontEnd/categories HTTP/1.1" 200 3456
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:41 +0530] "GET /ShopingCartFrontEnd/suppliers HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:36:45 +0530] "GET /ShopingCartFrontEnd/products HTTP/1.1" 200 3857
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:39:45 +0530] "GET /ShopingCartFrontEnd/resources/images/backround.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:39:45 +0530] "GET /ShopingCartFrontEnd/resources/images/background2.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:39:46 +0530] "GET /ShopingCartFrontEnd/resources/images/backround.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:39:46 +0530] "GET /ShopingCartFrontEnd/resources/images/background2.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:39:46 +0530] "GET /ShopingCartFrontEnd/resources/images/backround.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:39:55 +0530] "POST /ShopingCartFrontEnd/isValidUser HTTP/1.1" 200 4029
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:39:55 +0530] "GET /ShopingCartFrontEnd/resources/images/background2.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:39:55 +0530] "GET /ShopingCartFrontEnd/resources/images/vvvvvv.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:39:56 +0530] "GET /ShopingCartFrontEnd/resources/images/background2.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:40:15 +0530] "POST /ShopingCartFrontEnd/isValidUser HTTP/1.1" 200 434
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:40:20 +0530] "GET /ShopingCartFrontEnd/categories HTTP/1.1" 200 3456
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:41:04 +0530] "GET /ShopingCartFrontEnd/resources/images/background2.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:41:04 +0530] "GET /ShopingCartFrontEnd/resources/images/background2.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:41:04 +0530] "GET /ShopingCartFrontEnd/resources/images/background2.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:41:10 +0530] "POST /ShopingCartFrontEnd/isValidUser HTTP/1.1" 200 4029
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:41:10 +0530] "GET /ShopingCartFrontEnd/resources/images/background2.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:41:10 +0530] "GET /ShopingCartFrontEnd/resources/images/background2.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [12/Jul/2016:12:41:28 +0530] "POST /ShopingCartFrontEnd/isValidUser HTTP/1.1" 200 434
0:0:0:0:0:0:0:1 - - [12/Jul/2016:13:00:02 +0530] "GET /ShopingCartFrontEnd/resources/images/background2.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [12/Jul/2016:13:00:02 +0530] "GET /ShopingCartFrontEnd/resources/images/background2.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [12/Jul/2016:13:00:02 +0530] "GET /ShopingCartFrontEnd/resources/images/background2.jpg HTTP/1.1" 404 992
